Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Puerto Rico,PRI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",106.9978,104.8814,102.765,99.6466,96.5282,93.4098,90.2914,87.173,85.6988,84.2246,82.7504,81.2762,79.802,79.6718,79.5416,79.4114,79.2812,79.151,77.2406,75.3302,73.4198,71.5094,69.599,68.9518,68.3046,67.6574,67.0102,66.363,67.727,69.091,70.455,71.819,73.183,73.0264,72.8698,72.7132,72.5566,72.4,70.791,69.182,67.573,65.964,64.355,61.4868,58.6186,55.7504,52.8822,50.014,49.4708,48.9276,48.3844,47.8412,47.298,45.0884,42.8788,
"Korea, Dem. Rep.",PRK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",7.746,7.111,6.476,6.3428,6.2096,6.0764,5.9432,5.81,5.4738,5.1376,4.8014,4.4652,4.129,4.1932,4.2574,4.3216,4.3858,4.45,4.5918,4.7336,4.8754,5.0172,5.159,4.761,4.363,3.965,3.567,3.169,2.8862,2.6034,2.3206,2.0378,1.755,1.6532,1.5514,1.4496,1.3478,1.246,1.1896,1.1332,1.0768,1.0204,0.964,0.8994,0.8348,0.7702,0.7056,0.641,0.6404,0.6398,0.6392,0.6386,0.638,0.5994,0.5608,
Portugal,PRT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",26.9002,26.9516,27.003,27.5678,28.1326,28.6974,29.2622,29.827,30.2476,30.6682,31.0888,31.5094,31.93,33.2244,34.5188,35.8132,37.1076,38.402,38.2996,38.1972,38.0948,37.9924,37.89,35.9072,33.9244,31.9416,29.9588,27.976,26.7498,25.5236,24.2974,23.0712,21.845,21.5594,21.2738,20.9882,20.7026,20.417,20.3734,20.3298,20.2862,20.2426,20.199,19.4064,18.6138,17.8212,17.0286,16.236,15.379,14.522,13.665,12.808,11.951,11.1172,10.2834,
Paraguay,PRY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",96.5818,96.4404,96.299,97.12,97.941,98.762,99.583,100.404,99.0844,97.7648,96.4452,95.1256,93.806,94.185,94.564,94.943,95.322,95.701,95.9184,96.1358,96.3532,96.5706,96.788,95.751,94.714,93.677,92.64,91.603,91.7632,91.9234,92.0836,92.2438,92.404,92.3036,92.2032,92.1028,92.0024,91.902,88.8454,85.7888,82.7322,79.6756,76.619,74.8606,73.1022,71.3438,69.5854,67.827,66.3098,64.7926,63.2754,61.7582,60.241,59.1124,57.9838,
Pacific island small states,PSS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",91.55424916,90.20498247,88.95063265,85.32228323,81.61843968,77.84433555,74.043205,70.2074834,70.4225075,70.59893886,70.74285786,70.89280115,71.00406421,70.66404228,70.37815562,70.14461288,70.10003558,70.01136473,69.01179534,67.93453928,66.79794864,65.76147405,64.68714965,64.43492831,64.21790866,64.05796282,64.10873749,64.20964288,63.8650986,63.39257108,62.77964434,62.24259809,61.60892277,59.71827143,57.66085579,55.49467554,53.36264281,51.17669905,50.23959231,49.32673217,48.46002273,47.69310982,46.98421983,46.75779575,46.46529736,46.09865902,45.68667822,45.22613704,44.31959598,43.38642273,42.44529069,41.57071252,40.68331266,40.04308522,39.36881759,
French Polynesia,PYF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",111.0902,109.4146,107.739,106.7916,105.8442,104.8968,103.9494,103.002,101.6488,100.2956,98.9424,97.5892,96.236,93.7456,91.2552,88.7648,86.2744,83.784,82.1436,80.5032,78.8628,77.2224,75.582,74.9072,74.2324,73.5576,72.8828,72.208,69.1482,66.0884,63.0286,59.9688,56.909,55.3594,53.8098,52.2602,50.7106,49.161,48.569,47.977,47.385,46.793,46.201,45.253,44.305,43.357,42.409,41.461,40.806,40.151,39.496,38.841,38.186,37.3194,36.4528,
Qatar,QAT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",91.35,91.35,91.35,91.35,91.35,91.35,91.35,91.35,90.8126,90.2752,89.7378,89.2004,88.663,86.9434,85.2238,83.5042,81.7846,80.065,78.3456,76.6262,74.9068,73.1874,71.468,68.7216,65.9752,63.2288,60.4824,57.736,54.9902,52.2444,49.4986,46.7528,44.007,39.7622,35.5174,31.2726,27.0278,22.783,22.0234,21.2638,20.5042,19.7446,18.985,18.23,17.475,16.72,15.965,15.21,14.5062,13.8024,13.0986,12.3948,11.691,11.2884,10.8858,
Romania,ROU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",55.0802,55.3036,55.527,57.891,60.255,62.619,64.983,67.347,66.7384,66.1298,65.5212,64.9126,64.304,64.455,64.606,64.757,64.908,65.059,66.0902,67.1214,68.1526,69.1838,70.215,68.0626,65.9102,63.7578,61.6054,59.453,57.196,54.939,52.682,50.425,48.168,46.6988,45.2296,43.7604,42.2912,40.822,40.0918,39.3616,38.6314,37.9012,37.171,37.5498,37.9286,38.3074,38.6862,39.065,38.7104,38.3558,38.0012,37.6466,37.292,36.206,35.12,
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",27.8518,28.1344,28.417,28.0364,27.6558,27.2752,26.8946,26.514,27.6366,28.7592,29.8818,31.0044,32.127,33.626,35.125,36.624,38.123,39.622,40.7534,41.8848,43.0162,44.1476,45.279,46.0596,46.8402,47.6208,48.4014,49.182,49.71,50.238,50.766,51.294,51.822,48.4678,45.1136,41.7594,38.4052,35.051,33.5634,32.0758,30.5882,29.1006,27.613,27.9486,28.2842,28.6198,28.9554,29.291,28.8178,28.3446,27.8714,27.3982,26.925,25.5276,24.1302,
Rwanda,RWA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",74.1108,74.2014,74.292,74.292,74.292,74.292,74.292,74.292,74.4442,74.5964,74.7486,74.9008,75.053,75.3212,75.5894,75.8576,76.1258,76.394,76.2908,76.1876,76.0844,75.9812,75.878,75.0792,74.2804,73.4816,72.6828,71.884,69.252,66.62,63.988,61.356,58.724,57.5046,56.2852,55.0658,53.8464,52.627,51.4176,50.2082,48.9988,47.7894,46.58,45.348,44.116,42.884,41.652,40.42,38.3138,36.2076,34.1014,31.9952,29.889,28.4676,27.0462,
South Asia,SAS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",114.6417094,114.910064,115.1789451,115.6045178,115.9540057,116.232073,116.4652405,116.6421036,116.6250396,116.6825163,116.8354144,116.8477523,116.9422746,116.61938,116.3656306,116.1621726,116.1507978,116.1484011,116.3852226,116.5737002,116.7087182,116.7683096,116.7736877,115.7778292,114.7488938,113.687904,112.5941978,111.4818853,108.7088086,105.9639519,103.2598266,100.582545,97.94052182,94.65213016,91.34793612,88.01554068,84.65975539,81.27415425,78.0383712,74.79800905,71.57289709,68.37610583,65.16963086,62.33871169,59.51738689,56.70626697,53.88367085,51.06940405,48.64313941,46.22518093,43.81610821,41.42224023,39.03023203,36.99429975,34.94307081,
Saudi Arabia,SAU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",124.1404,124.4222,124.704,124.704,124.704,124.704,124.704,124.704,124.845,124.986,125.127,125.268,125.409,125.3402,125.2714,125.2026,125.1338,125.065,123.6648,122.2646,120.8644,119.4642,118.064,111.3816,104.6992,98.0168,91.3344,84.652,79.694,74.736,69.778,64.82,59.862,55.338,50.814,46.29,41.766,37.242,33.9286,30.6152,27.3018,23.9884,20.675,18.9466,17.2182,15.4898,13.7614,12.033,11.8038,11.5746,11.3454,11.1162,10.887,10.06,9.233,
Sudan,SDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",147.4322,147.8716,148.311,148.7988,149.2866,149.7744,150.2622,150.75,150.9214,151.0928,151.2642,151.4356,151.607,146.881,142.155,137.429,132.703,127.977,124.857,121.737,118.617,115.497,112.377,110.2054,108.0338,105.8622,103.6906,101.519,102.8248,104.1306,105.4364,106.7422,108.048,108.5328,109.0176,109.5024,109.9872,110.472,112.1538,113.8356,115.5174,117.1992,118.881,116.4282,113.9754,111.5226,109.0698,106.617,102.0868,97.5566,93.0264,88.4962,83.966,79.994,76.022,
Senegal,SEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",193.6822,194.1686,194.655,194.0922,193.5294,192.9666,192.4038,191.841,191.1592,190.4774,189.7956,189.1138,188.432,187.1944,185.9568,184.7192,183.4816,182.244,179.304,176.364,173.424,170.484,167.544,163.4146,159.2852,155.1558,151.0264,146.897,142.6466,138.3962,134.1458,129.8954,125.645,122.9,120.155,117.41,114.665,111.92,110.4444,108.9688,107.4932,106.0176,104.542,102.7754,101.0088,99.2422,97.4756,95.709,93.9708,92.2326,90.4944,88.7562,87.018,83.6376,80.2572,
Singapore,SGP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",56.9976,49.9978,42.998,40.799,38.6,36.401,34.202,32.003,30.6018,29.2006,27.7994,26.3982,24.997,22.3976,19.7982,17.1988,14.5994,12,11.8022,11.6044,11.4066,11.2088,11.011,10.3988,9.7866,9.1744,8.5622,7.95,7.9378,7.9256,7.9134,7.9012,7.889,7.7994,7.7098,7.6202,7.5306,7.441,7.461,7.481,7.501,7.521,7.541,7.225,6.909,6.593,6.277,5.961,5.5506,5.1402,4.7298,4.3194,3.909,3.8712,3.8334,
Solomon Islands,SLB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",52.416,52.416,52.416,52.6436,52.8712,53.0988,53.3264,53.554,71.3386,89.1232,106.9078,124.6924,142.477,139.9178,137.3586,134.7994,132.2402,129.681,125.8006,121.9202,118.0398,114.1594,110.279,108.002,105.725,103.448,101.171,98.894,96.0674,93.2408,90.4142,87.5876,84.761,82.0334,79.3058,76.5782,73.8506,71.123,70.921,70.719,70.517,70.315,70.113,68.6146,67.1162,65.6178,64.1194,62.621,60.8268,59.0326,57.2384,55.4442,53.65,51.5598,49.4696,
Sierra Leone,SLE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",187.639,187.639,187.639,187.639,187.639,187.639,187.639,187.639,188.2268,188.8146,189.4024,189.9902,190.578,191.778,192.978,194.178,195.378,196.578,197.861,199.144,200.427,201.71,202.993,200.458,197.923,195.388,192.853,190.318,187.4654,184.6128,181.7602,178.9076,176.055,173.739,171.423,169.107,166.791,164.475,162.7572,161.0394,159.3216,157.6038,155.886,153.6366,151.3872,149.1378,146.8884,144.639,140.7786,136.9182,133.0578,129.1974,125.337,122.4688,119.6006,
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",144.3768,144.6804,144.984,143.8154,142.6468,141.4782,140.3096,139.141,138.218,137.295,136.372,135.449,134.526,133.5702,132.6144,131.6586,130.7028,129.747,127.7024,125.6578,123.6132,121.5686,119.524,117.2536,114.9832,112.7128,110.4424,108.172,106.2836,104.3952,102.5068,100.6184,98.73,97.1964,95.6628,94.1292,92.5956,91.062,89.9,88.738,87.576,86.414,85.252,83.5498,81.8476,80.1454,78.4432,76.741,74.7598,72.7786,70.7974,68.8162,66.835,66.1952,65.5554,
San Marino,SMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",55.389,55.389,55.389,55.389,55.389,55.389,55.389,55.389,55.1598,54.9306,54.7014,54.4722,54.243,54.0902,53.9374,53.7846,53.6318,53.479,53.5876,53.6962,53.8048,53.9134,54.022,58.5668,63.1116,67.6564,72.2012,76.746,81.7428,86.7396,91.7364,96.7332,101.73,106.6984,111.6668,116.6352,121.6036,126.572,126.6378,126.7036,126.7694,126.8352,126.901,126.9516,127.0022,127.0528,127.1034,127.154,123.7978,120.4416,117.0854,113.7292,110.373,107.7876,105.2022,
Serbia,SRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",65.0296,65.6718,66.314,66.77,67.226,67.682,68.138,68.594,67.8824,67.1708,66.4592,65.7476,65.036,64.1804,63.3248,62.4692,61.6136,60.758,59.2414,57.7248,56.2082,54.6916,53.175,51.7846,50.3942,49.0038,47.6134,46.223,44.185,42.147,40.109,38.071,36.033,34.9806,33.9282,32.8758,31.8234,30.771,29.7352,28.6994,27.6636,26.6278,25.592,24.8542,24.1164,23.3786,22.6408,21.903,21.6446,21.3862,21.1278,20.8694,20.611,19.9722,19.3334,
Sub-Saharan Africa (developing only),SSA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",152.9926999,152.925118,152.8624819,152.4841243,152.1442038,151.8386752,151.4930623,151.1863685,151.4525928,151.73415,152.0205006,152.2999962,152.5927081,152.8627073,153.1294292,153.3891178,153.6139458,153.8634285,153.0256393,152.199713,151.3762558,150.4917536,149.6172021,148.5726583,147.5193254,146.4567485,145.3467751,144.2429404,142.9507387,141.6771733,140.4273757,139.1718514,137.9357855,136.899824,135.8313519,134.7185586,133.5487004,132.3329265,131.1045025,129.8787422,128.6834352,127.5224957,126.4385414,124.6566804,122.9137291,121.1984099,119.4778995,117.7807842,115.8917947,113.990397,112.0670257,110.0972031,108.1144283,105.5578322,103.0004744,
South Sudan,SSD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",144.022,144.236,144.45,144.878,145.306,145.734,146.162,146.59,146.7764,146.9628,147.1492,147.3356,147.522,147.2754,147.0288,146.7822,146.5356,146.289,145.4112,144.5334,143.6556,142.7778,141.9,141.7688,141.6376,141.5064,141.3752,141.244,140.207,139.17,138.133,137.096,136.059,134.8096,133.5602,132.3108,131.0614,129.812,127.8256,125.8392,123.8528,121.8664,119.88,115.5712,111.2624,106.9536,102.6448,98.336,94.2836,90.2312,86.1788,82.1264,78.074,73.1924,68.3108,
Sub-Saharan Africa (all income levels),SSF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",152.9642768,152.8977986,152.8363618,152.4597307,152.1212631,151.8168994,151.4722693,151.1664046,151.4316367,151.7123945,151.9983213,152.2784366,152.5716604,152.8412608,153.1072211,153.3657174,153.5897605,153.8382415,153.0004658,152.1741987,151.3501611,150.4651185,149.5903974,148.5468297,147.4949408,146.4341575,145.3260855,144.224084,142.9338788,141.6620749,140.4137763,139.1595531,137.9247102,136.8894622,135.8216777,134.7095629,133.5403203,132.3252175,131.0971717,129.8717888,128.6769484,127.5166213,126.4330998,124.6525088,122.9107322,121.1964502,119.4766865,117.7802969,115.8916274,113.9906395,112.067618,110.0984618,108.116211,105.5600668,103.0031286,
Small states,SST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",131.3977049,131.0455397,130.809691,129.7357938,128.7560254,127.7482436,126.0337789,124.2042024,122.3931244,120.8081476,119.4631109,118.4444575,117.6496732,116.8338456,115.943402,114.8806201,113.5177238,112.0188898,110.7139832,109.5172936,108.5257978,107.7945255,107.2585418,106.3926655,105.4707824,104.413929,103.3175493,102.0322838,100.4435564,98.76748778,97.0736318,95.48321227,93.94148202,92.61773044,91.22853047,89.76337912,88.22227727,86.60793477,85.06624486,83.5109618,81.95954976,80.44578501,78.9502523,78.09214392,77.22175757,76.34742343,75.48709551,74.62533682,73.5235552,72.42531836,71.33774708,70.26000096,69.20587541,67.72298116,66.20823996,
Sao Tome and Principe,STP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",131.46,131.88,132.3,132.72,133.14,133.56,133.98,134.4,134.8852,135.3704,135.8556,136.3408,136.826,136.7398,136.6536,136.5674,136.4812,136.395,135.3122,134.2294,133.1466,132.0638,130.981,129.4186,127.8562,126.2938,124.7314,123.169,121.6122,120.0554,118.4986,116.9418,115.385,113.8506,112.3162,110.7818,109.2474,107.713,106.2168,104.7206,103.2244,101.7282,100.232,98.7858,97.3396,95.8934,94.4472,93.001,92.1192,91.2374,90.3556,89.4738,88.592,86.88,85.168,
Suriname,SUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",142.5992,142.3836,142.168,139.3076,136.4472,133.5868,130.7264,127.866,124.8704,121.8748,118.8792,115.8836,112.888,108.116,103.344,98.572,93.8,89.028,86.7758,84.5236,82.2714,80.0192,77.767,76.4578,75.1486,73.8394,72.5302,71.221,70.043,68.865,67.687,66.509,65.331,64.25,63.169,62.088,61.007,59.926,58.983,58.04,57.097,56.154,55.211,54.4226,53.6342,52.8458,52.0574,51.269,50.6308,49.9926,49.3544,48.7162,48.078,47.2984,46.5188,
Slovak Republic,SVK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",49.6362,49.2996,48.963,47.6776,46.3922,45.1068,43.8214,42.536,42.3,42.064,41.828,41.592,41.356,42.588,43.82,45.052,46.284,47.516,47.7282,47.9404,48.1526,48.3648,48.577,49.065,49.553,50.041,50.529,51.017,49.8858,48.7546,47.6234,46.4922,45.361,41.7286,38.0962,34.4638,30.8314,27.199,25.8952,24.5914,23.2876,21.9838,20.68,20.6778,20.6756,20.6734,20.6712,20.669,20.8024,20.9358,21.0692,21.2026,21.336,20.8706,20.4052,
Slovenia,SVN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",30.5788,32.3474,34.116,35.9142,37.7124,39.5106,41.3088,43.107,45.6804,48.2538,50.8272,53.4006,55.974,56.4476,56.9212,57.3948,57.8684,58.342,56.0004,53.6588,51.3172,48.9756,46.634,44.2424,41.8508,39.4592,37.0676,34.676,31.6452,28.6144,25.5836,22.5528,19.522,17.4516,15.3812,13.3108,11.2404,9.17,8.5076,7.8452,7.1828,6.5204,5.858,5.673,5.488,5.303,5.118,4.933,4.8456,4.7582,4.6708,4.5834,4.496,4.2084,3.9208,
Sweden,SWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",39.6544,40.5022,41.35,41.7022,42.0544,42.4066,42.7588,43.111,40.9944,38.8778,36.7612,34.6446,32.528,30.2586,27.9892,25.7198,23.4504,21.181,19.4848,17.7886,16.0924,14.3962,12.7,12.5138,12.3276,12.1414,11.9552,11.769,11.6892,11.6094,11.5296,11.4498,11.37,10.539,9.708,8.877,8.046,7.215,7.0502,6.8854,6.7206,6.5558,6.391,6.3152,6.2394,6.1636,6.0878,6.012,5.9024,5.7928,5.6832,5.5736,5.464,5.541,5.618,
Swaziland,SWZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",131.3118,133.1494,134.987,136.8622,138.7374,140.6126,142.4878,144.363,145.591,146.819,148.047,149.275,150.503,150.647,150.791,150.935,151.079,151.223,150.7924,150.3618,149.9312,149.5006,149.07,147.6104,146.1508,144.6912,143.2316,141.772,138.3762,134.9804,131.5846,128.1888,124.793,121.711,118.629,115.547,112.465,109.383,107.9878,106.5926,105.1974,103.8022,102.407,99.5224,96.6378,93.7532,90.8686,87.984,87.6624,87.3408,87.0192,86.6976,86.376,79.9952,73.6144,
Sint Maarten (Dutch part),SXM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",145.3704,148.5742,151.778,153.57,155.362,157.154,158.946,160.738,157.816,154.894,151.972,149.05,146.128,140.0878,134.0476,128.0074,121.9672,115.927,109.5956,103.2642,96.9328,90.6014,84.27,80.9316,77.5932,74.2548,70.9164,67.578,67.6818,67.7856,67.8894,67.9932,68.097,66.0594,64.0218,61.9842,59.9466,57.909,57.9072,57.9054,57.9036,57.9018,57.9,58.3022,58.7044,59.1066,59.5088,59.911,59.933,59.955,59.977,59.999,60.021,58.9794,57.9378,
Syrian Arab Republic,SYR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",117.138,117.649,118.16,118.0696,117.9792,117.8888,117.7984,117.708,117.7268,117.7456,117.7644,117.7832,117.802,117.1042,116.4064,115.7086,115.0108,114.313,111.6108,108.9086,106.2064,103.5042,100.802,97.0696,93.3372,89.6048,85.8724,82.14,79.296,76.452,73.608,70.764,67.92,67.1456,66.3712,65.5968,64.8224,64.048,61.9782,59.9084,57.8386,55.7688,53.699,51.87,50.041,48.212,46.383,44.554,44.1054,43.6568,43.2082,42.7596,42.311,41.1662,40.0214,
Turks and Caicos Islands,TCA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",196.564,197.192,197.82,198.448,199.076,199.704,200.332,200.96,202.6618,204.3636,206.0654,207.7672,209.469,210.744,212.019,213.294,214.569,215.844,216.2764,216.7088,217.1412,217.5736,218.006,218.023,218.04,218.057,218.074,218.091,218.0916,218.0922,218.0928,218.0934,218.094,217.7618,217.4296,217.0974,216.7652,216.433,215.092,213.751,212.41,211.069,209.728,204.1582,198.5884,193.0186,187.4488,181.879,175.9062,169.9334,163.9606,157.9878,152.015,144.594,137.173,
Togo,TGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",151.1482,150.1406,149.133,148.4528,147.7726,147.0924,146.4122,145.732,145.5848,145.4376,145.2904,145.1432,144.996,144.836,144.676,144.516,144.356,144.196,143.0422,141.8884,140.7346,139.5808,138.427,136.1444,133.8618,131.5792,129.2966,127.014,123.5438,120.0736,116.6034,113.1332,109.663,107.1262,104.5894,102.0526,99.5158,96.979,96.2936,95.6082,94.9228,94.2374,93.552,93.3896,93.2272,93.0648,92.9024,92.74,92.5394,92.3388,92.1382,91.9376,91.737,91.8462,91.9554,
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",60.3506,60.3518,60.353,60.6068,60.8606,61.1144,61.3682,61.622,61.4022,61.1824,60.9626,60.7428,60.523,60.417,60.311,60.205,60.099,59.993,59.5364,59.0798,58.6232,58.1666,57.71,56.816,55.922,55.028,54.134,53.24,52.637,52.034,51.431,50.828,50.225,49.3276,48.4302,47.5328,46.6354,45.738,44.972,44.206,43.44,42.674,41.908,42.0144,42.1208,42.2272,42.3336,42.44,42.8914,43.3428,43.7942,44.2456,44.697,44.6664,44.6358,
Tajikistan,TJK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",63.5492,62.2006,60.852,60.913,60.974,61.035,61.096,61.157,61.831,62.505,63.179,63.853,64.527,63.4556,62.3842,61.3128,60.2414,59.17,58.6214,58.0728,57.5242,56.9756,56.427,56.4228,56.4186,56.4144,56.4102,56.406,56.5994,56.7928,56.9862,57.1796,57.373,55.9474,54.5218,53.0962,51.6706,50.245,48.3662,46.4874,44.6086,42.7298,40.851,41.154,41.457,41.76,42.063,42.366,41.788,41.21,40.632,40.054,39.476,38.9126,38.3492,
Turkmenistan,TKM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",42.8782,42.2416,41.605,40.0152,38.4254,36.8356,35.2458,33.656,32.8248,31.9936,31.1624,30.3312,29.5,28.3298,27.1596,25.9894,24.8192,23.649,23.1478,22.6466,22.1454,21.6442,21.143,21.3678,21.5926,21.8174,22.0422,22.267,23.0978,23.9286,24.7594,25.5902,26.421,26.2236,26.0262,25.8288,25.6314,25.434,25.2312,25.0284,24.8256,24.6228,24.42,23.7132,23.0064,22.2996,21.5928,20.886,20.3088,19.7316,19.1544,18.5772,18,17.3494,16.6988,
Timor-Leste,TLS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",66.5528,66.5904,66.628,66.1782,65.7284,65.2786,64.8288,64.379,63.0802,61.7814,60.4826,59.1838,57.885,55.3124,52.7398,50.1672,47.5946,45.022,47.2914,49.5608,51.8302,54.0996,56.369,55.9904,55.6118,55.2332,54.8546,54.476,55.4716,56.4672,57.4628,58.4584,59.454,61.9486,64.4432,66.9378,69.4324,71.927,71.56,71.193,70.826,70.459,70.092,69.2354,68.3788,67.5222,66.6656,65.809,63.0882,60.3674,57.6466,54.9258,52.205,49.964,47.723,
Tonga,TON,"Adolescent fertility rate (births per 1,000 women ages 15-19)",59.1156,56.3268,53.538,51.6938,49.8496,48.0054,46.1612,44.317,41.6752,39.0334,36.3916,33.7498,31.108,31.009,30.91,30.811,30.712,30.613,30.514,30.415,30.316,30.217,30.118,29.1944,28.2708,27.3472,26.4236,25.5,25.506,25.512,25.518,25.524,25.53,24.9246,24.3192,23.7138,23.1084,22.503,22.2556,22.0082,21.7608,21.5134,21.266,20.8098,20.3536,19.8974,19.4412,18.985,18.5084,18.0318,17.5552,17.0786,16.602,16.0212,15.4404,
Trinidad and Tobago,TTO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",141.9462,140.1306,138.315,131.2854,124.2558,117.2262,110.1966,103.167,100.965,98.763,96.561,94.359,92.157,90.7978,89.4386,88.0794,86.7202,85.361,85.3316,85.3022,85.2728,85.2434,85.214,82.5922,79.9704,77.3486,74.7268,72.105,68.898,65.691,62.484,59.277,56.07,53.7158,51.3616,49.0074,46.6532,44.299,43.1252,41.9514,40.7776,39.6038,38.43,38.3616,38.2932,38.2248,38.1564,38.088,37.4314,36.7748,36.1182,35.4616,34.805,33.4818,32.1586,
Tunisia,TUN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",65.6512,66.3776,67.104,65.8764,64.6488,63.4212,62.1936,60.966,57.4054,53.8448,50.2842,46.7236,43.163,42.0022,40.8414,39.6806,38.5198,37.359,35.9372,34.5154,33.0936,31.6718,30.25,28.9382,27.6264,26.3146,25.0028,23.691,22.3666,21.0422,19.7178,18.3934,17.069,15.589,14.109,12.629,11.149,9.669,8.9534,8.2378,7.5222,6.8066,6.091,6.0814,6.0718,6.0622,6.0526,6.043,6.1904,6.3378,6.4852,6.6326,6.78,6.7884,6.7968,
Turkey,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",132.651,131.418,130.185,128.495,126.805,125.115,123.425,121.735,120.0284,118.3218,116.6152,114.9086,113.202,110.2704,107.3388,104.4072,101.4756,98.544,96.0916,93.6392,91.1868,88.7344,86.282,83.2458,80.2096,77.1734,74.1372,71.101,69.0474,66.9938,64.9402,62.8866,60.833,59.2568,57.6806,56.1044,54.5282,52.952,51.3856,49.8192,48.2528,46.6864,45.12,44.0312,42.9424,41.8536,40.7648,39.676,38.066,36.456,34.846,33.236,31.626,30.021,28.416,
Tuvalu,TUV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",156.5452,156.5406,156.536,156.49,156.444,156.398,156.352,156.306,156.1218,155.9376,155.7534,155.5692,155.385,155.293,155.201,155.109,155.017,154.925,154.0962,153.2674,152.4386,151.6098,150.781,149.9062,149.0314,148.1566,147.2818,146.407,145.0282,143.6494,142.2706,140.8918,139.513,138.2674,137.0218,135.7762,134.5306,133.285,133.0262,132.7674,132.5086,132.2498,131.991,131.6802,131.3694,131.0586,130.7478,130.437,128.8914,127.3458,125.8002,124.2546,122.709,121.0462,119.3834,
Uganda,UGA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",179.456,179.968,180.48,180.8384,181.1968,181.5552,181.9136,182.272,182.1696,182.0672,181.9648,181.8624,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,182.4984,183.2368,183.9752,184.7136,185.452,188.6208,191.7896,194.9584,198.1272,201.296,199.2398,197.1836,195.1274,193.0712,191.015,187.3194,183.6238,179.9282,176.2326,172.537,168.0156,163.4942,158.9728,154.4514,149.93,145.2736,140.6172,135.9608,131.3044,126.648,120.7472,114.8464,
